PlayerHP,OnixHP,PP,EnemyLastMove,GeodudeHP,EffectiveGrowls,Seeded,PlayerLastMove,win_prob
28,0,"(25, 27, 0, 0)",GROWL,0,6,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
END 1 34 1722301333.6984PlayerHP,OnixHP,PP,EnemyLastMove,GeodudeHP,EffectiveGrowls,Seeded,PlayerLastMove,win_prob
24,36,"(35, 40, 10, 0)",NONE,33,0,False,NONE,"[[0.7599999999999999, 0.69, 0.1], [0.7599999999999999, 0.69, 0.9]]"
19,36,"(35, 39, 10, 0)",GROWL,33,1,False,TACKLE,"[[0.69, 0.1, 0.1], [0.69, 0.1, 0.1]]"
13,36,"(34, 39, 10, 0)",TACKLE,32,1,False,TACKLE,"[[0.69, 0.1, 0.1], [0.69, 0.1, 0.1]]"
15,36,"(34, 39, 9, 0)",LEECH_SEED,30,1,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
17,36,"(33, 39, 9, 0)",TACKLE,27,1,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
19,36,"(33, 38, 9, 0)",GROWL,25,2,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
16,36,"(33, 38, 8, 0)",LEECH_SEED,23,2,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
18,36,"(33, 38, 7, 0)",LEECH_SEED,21,2,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
20,36,"(33, 37, 7, 0)",GROWL,19,3,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
18,36,"(32, 37, 7, 0)",TACKLE,16,3,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
20,36,"(32, 36, 7, 0)",GROWL,14,4,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
22,36,"(31, 36, 7, 0)",TACKLE,11,4,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
10,36,"(31, 36, 6, 0)",LEECH_SEED,9,4,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
9,36,"(31, 35, 6, 0)",GROWL,7,5,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
8,36,"(31, 35, 5, 0)",LEECH_SEED,5,5,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
10,36,"(30, 35, 5, 0)",TACKLE,2,5,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
14,36,"(30, 34, 5, 0)",GROWL,0,0,False,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
14,36,"(30, 34, 4, 0)",LEECH_SEED,0,0,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
16,34,"(30, 34, 3, 0)",LEECH_SEED,0,0,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
18,31,"(29, 34, 3, 0)",TACKLE,0,0,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
13,29,"(29, 34, 2, 0)",LEECH_SEED,0,0,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
15,27,"(29, 34, 1, 0)",LEECH_SEED,0,0,True,SCREECH,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
17,25,"(29, 33, 1, 0)",GROWL,0,1,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
19,23,"(29, 32, 1, 0)",GROWL,0,2,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
21,21,"(29, 31, 1, 0)",GROWL,0,3,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
18,19,"(28, 31, 1, 0)",TACKLE,0,3,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
15,17,"(28, 31, 0, 0)",LEECH_SEED,0,3,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
12,15,"(28, 30, 0, 0)",GROWL,0,4,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
14,13,"(28, 29, 0, 0)",GROWL,0,5,True,SCREECH,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
16,11,"(28, 28, 0, 0)",GROWL,0,6,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
18,9,"(28, 27, 0, 0)",GROWL,0,6,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
20,7,"(28, 26, 0, 0)",GROWL,0,6,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
22,4,"(27, 26, 0, 0)",TACKLE,0,6,True,SCREECH,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
17,2,"(27, 25, 0, 0)",GROWL,0,6,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
17,0,"(27, 25, 0, 0)",TACKLE,0,6,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
END 1 34 1722301344.7618592PlayerHP,OnixHP,PP,EnemyLastMove,GeodudeHP,EffectiveGrowls,Seeded,PlayerLastMove,win_prob
24,36,"(35, 40, 10, 0)",NONE,33,0,False,NONE,"[[1.42, 1.89, 0.7599999999999999], [1.42, 2.79, 1.56]]"
24,36,"(34, 40, 10, 0)",TACKLE,32,0,False,DEFENSE_CURL,"[[1.42, 0.1, 0.7699999999999999], [1.42, 0.1, 0.7699999999999999]]"
24,36,"(33, 40, 10, 0)",TACKLE,31,0,False,DEFENSE_CURL,"[[0.7599999999999999, 0.1, 0.7599999999999999], [0.7599999999999999, 0.1, 0.7599999999999999]]"
24,36,"(32, 40, 10, 0)",TACKLE,30,0,False,DEFENSE_CURL,"[[0.1, 0.1, 0.7599999999999999], [0.1, 0.1, 0.7599999999999999]]"
16,36,"(31, 40, 10, 0)",TACKLE,29,0,False,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
16,36,"(30, 40, 10, 0)",TACKLE,29,0,False,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
16,36,"(29, 40, 10, 0)",TACKLE,28,0,False,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
16,36,"(29, 39, 10, 0)",GROWL,28,1,False,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
11,36,"(29, 38, 10, 0)",GROWL,28,2,False,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
13,36,"(29, 38, 9, 0)",LEECH_SEED,26,2,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
15,36,"(28, 38, 9, 0)",TACKLE,23,2,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
17,36,"(28, 38, 8, 0)",LEECH_SEED,21,2,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
19,36,"(28, 38, 7, 0)",LEECH_SEED,19,2,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
17,36,"(28, 37, 7, 0)",GROWL,17,3,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
19,36,"(27, 37, 7, 0)",TACKLE,14,3,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
17,36,"(27, 37, 6, 0)",LEECH_SEED,12,3,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
19,36,"(27, 36, 6, 0)",GROWL,10,4,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
21,36,"(26, 36, 6, 0)",TACKLE,8,4,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
23,36,"(26, 35, 6, 0)",GROWL,6,5,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
24,36,"(26, 35, 5, 0)",LEECH_SEED,4,5,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
24,36,"(26, 35, 4, 0)",LEECH_SEED,2,5,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
28,36,"(25, 35, 4, 0)",TACKLE,0,0,False,DEFENSE_CURL,"[[0.1, 0.1, 0.1], [0.1, 0.1, 0.9]]"
21,35,"(24, 35, 4, 0)",TACKLE,0,0,False,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
21,35,"(24, 35, 3, 0)",LEECH_SEED,0,0,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
23,33,"(24, 35, 2, 0)",LEECH_SEED,0,0,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
25,31,"(24, 35, 1, 0)",LEECH_SEED,0,0,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
27,29,"(24, 34, 1, 0)",GROWL,0,1,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
28,27,"(24, 33, 1, 0)",GROWL,0,2,True,SCREECH,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
28,25,"(24, 32, 1, 0)",GROWL,0,3,True,SCREECH,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
28,22,"(23, 32, 1, 0)",TACKLE,0,3,True,SCREECH,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
28,19,"(22, 32, 1, 0)",TACKLE,0,3,True,SCREECH,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
28,17,"(22, 31, 1, 0)",GROWL,0,4,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
28,15,"(22, 30, 1, 0)",GROWL,0,5,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
28,13,"(22, 30, 0, 0)",LEECH_SEED,0,5,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
28,11,"(22, 29, 0, 0)",GROWL,0,6,True,BIDE,"[[0.64, 0.1, 0.1], [0.64, 0.1, 0.1]]"
28,9,"(22, 28, 0, 0)",GROWL,0,6,True,SCREECH,"[[0.69, 0.1, 0.1], [0.69, 0.1, 0.1]]"
28,6,"(21, 28, 0, 0)",TACKLE,0,6,True,BIDE,"[[0.7599999999999999, 0.69, 0.1], [0.7599999999999999, 0.69, 0.1]]"
28,3,"(20, 28, 0, 0)",TACKLE,0,6,True,BIDE,"[[0.64, 0.7599999999999999, 0.1], [0.64, 0.7599999999999999, 0.1]]"
28,1,"(20, 27, 0, 0)",GROWL,0,6,True,BIDE,"[[0.1, 0.7599999999999999, 0.1], [0.1, 0.7599999999999999, 0.1]]"
28,0,"(20, 27, 0, 0)",TACKLE,0,6,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
END 1 39 1722301356.9617379PlayerHP,OnixHP,PP,EnemyLastMove,GeodudeHP,EffectiveGrowls,Seeded,PlayerLastMove,win_prob
24,36,"(35, 40, 10, 0)",NONE,33,0,False,NONE,"[[3.9699999999999998, 1.89, 0.7599999999999999], [4.87, 2.79, 1.56]]"
24,36,"(34, 40, 10, 0)",TACKLE,32,0,False,DEFENSE_CURL,"[[2.6799999999999997, 0.1, 1.39], [3.5799999999999996, 0.1, 1.39]]"
24,36,"(34, 39, 10, 0)",GROWL,32,1,False,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
24,36,"(34, 38, 10, 0)",GROWL,32,2,False,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
20,36,"(34, 37, 10, 0)",GROWL,32,3,False,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
18,36,"(34, 37, 9, 0)",LEECH_SEED,30,3,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
20,36,"(33, 37, 9, 0)",TACKLE,27,3,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
19,36,"(33, 36, 9, 0)",GROWL,25,4,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
18,36,"(33, 35, 9, 0)",GROWL,23,5,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
20,36,"(32, 35, 9, 0)",TACKLE,20,5,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
20,36,"(32, 34, 9, 0)",GROWL,18,6,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
22,36,"(31, 34, 9, 0)",TACKLE,15,6,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
22,36,"(31, 34, 8, 0)",LEECH_SEED,13,6,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
22,36,"(31, 34, 7, 0)",LEECH_SEED,11,6,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
24,36,"(31, 33, 7, 0)",GROWL,9,6,True,DEFENSE_CURL,"[[0.1, 0.7499999999999999, 0.1], [0.1, 0.7499999999999999, 0.1]]"
24,36,"(30, 33, 7, 0)",TACKLE,6,6,True,DEFENSE_CURL,"[[0.1, 0.1, 0.1], [0.1, 0.1, 0.9]]"
12,36,"(29, 33, 7, 0)",TACKLE,3,6,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
12,36,"(29, 33, 6, 0)",LEECH_SEED,1,6,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
16,36,"(28, 33, 6, 0)",TACKLE,0,0,False,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
16,35,"(27, 33, 6, 0)",TACKLE,0,0,False,SCREECH,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
16,35,"(27, 33, 5, 0)",LEECH_SEED,0,0,False,SCREECH,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
16,35,"(27, 32, 5, 0)",GROWL,0,1,False,SCREECH,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
3,35,"(27, 31, 5, 0)",GROWL,0,2,False,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
0,35,"(27, 31, 5, 0)",TACKLE,0,2,False,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
END 0 23 1722301364.3011441PlayerHP,OnixHP,PP,EnemyLastMove,GeodudeHP,EffectiveGrowls,Seeded,PlayerLastMove,win_prob
24,36,"(35, 40, 10, 0)",NONE,33,0,False,NONE,"[[4.619999999999999, 1.89, 0.7599999999999999], [6.289999999999999, 3.68, 1.56]]"
24,36,"(34, 40, 10, 0)",TACKLE,32,0,False,DEFENSE_CURL,"[[2.6799999999999997, 0.7499999999999999, 1.39], [3.5799999999999996, 1.52, 1.39]]"
18,36,"(34, 40, 9, 0)",LEECH_SEED,30,0,True,TACKLE,"[[0.72, 0.7699999999999999, 0.1], [0.72, 0.7699999999999999, 0.1]]"
12,36,"(33, 40, 9, 0)",TACKLE,27,0,True,TACKLE,"[[0.1, 0.72, 0.1], [0.1, 0.72, 0.1]]"
6,36,"(32, 40, 9, 0)",TACKLE,24,0,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
8,36,"(32, 39, 9, 0)",GROWL,22,1,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
10,36,"(32, 39, 8, 0)",LEECH_SEED,20,1,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
7,36,"(32, 38, 8, 0)",GROWL,18,2,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
9,36,"(31, 38, 8, 0)",TACKLE,15,2,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
11,36,"(31, 37, 8, 0)",GROWL,13,3,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
13,36,"(31, 37, 7, 0)",LEECH_SEED,11,3,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
15,36,"(30, 37, 7, 0)",TACKLE,8,3,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
17,36,"(30, 37, 6, 0)",LEECH_SEED,6,3,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
16,36,"(30, 36, 6, 0)",GROWL,4,4,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
18,36,"(30, 35, 6, 0)",GROWL,2,5,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
21,36,"(29, 35, 6, 0)",TACKLE,0,0,False,TACKLE,"[[0.1, 0.69, 0.1], [0.1, 0.69, 0.1]]"
14,36,"(29, 35, 5, 0)",LEECH_SEED,0,0,False,TACKLE,"[[0.1, 0.1, 0.7599999999999999], [0.1, 0.1, 0.7599999999999999]]"
7,35,"(28, 35, 5, 0)",TACKLE,0,0,False,TACKLE,"[[0.7699999999999999, 0.1, 0.1], [0.7699999999999999, 0.1, 0.1]]"
1,34,"(27, 35, 5, 0)",TACKLE,0,0,False,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
1,34,"(27, 35, 4, 0)",LEECH_SEED,0,0,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
3,32,"(27, 34, 4, 0)",GROWL,0,1,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
5,29,"(26, 34, 4, 0)",TACKLE,0,1,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
7,27,"(26, 34, 3, 0)",LEECH_SEED,0,1,True,SCREECH,"[[0.1, 0.1, 0.7699999999999999], [0.1, 0.1, 0.7699999999999999]]"
9,24,"(25, 34, 3, 0)",TACKLE,0,1,True,SCREECH,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
11,22,"(25, 34, 2, 0)",LEECH_SEED,0,1,True,SCREECH,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
0,22,"(25, 34, 2, 0)",LEECH_SEED,0,1,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
END 0 25 1722301372.639646PlayerHP,OnixHP,PP,EnemyLastMove,GeodudeHP,EffectiveGrowls,Seeded,PlayerLastMove,win_prob
24,36,"(35, 40, 10, 0)",NONE,33,0,False,NONE,"[[5.27, 2.5599999999999996, 0.7599999999999999], [8.629999999999999, 4.97, 1.56]]"
24,36,"(34, 40, 10, 0)",TACKLE,32,0,False,DEFENSE_CURL,"[[2.6799999999999997, 1.4, 1.39], [3.5799999999999996, 2.17, 3.0799999999999996]]"
24,36,"(33, 40, 10, 0)",TACKLE,31,0,False,DEFENSE_CURL,"[[2.0199999999999996, 0.1, 0.7599999999999999], [2.9199999999999995, 0.1, 0.7599999999999999]]"
24,36,"(33, 39, 10, 0)",GROWL,31,1,False,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
18,36,"(32, 39, 10, 0)",TACKLE,30,1,False,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
18,36,"(32, 38, 10, 0)",GROWL,30,2,False,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
14,36,"(32, 37, 10, 0)",GROWL,30,3,False,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
12,36,"(32, 37, 9, 0)",LEECH_SEED,28,3,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
14,36,"(32, 36, 9, 0)",GROWL,26,4,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
16,36,"(32, 35, 9, 0)",GROWL,24,5,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
16,36,"(32, 34, 9, 0)",GROWL,22,6,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
18,36,"(32, 34, 8, 0)",LEECH_SEED,20,6,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
20,36,"(32, 34, 7, 0)",LEECH_SEED,18,6,True,DEFENSE_CURL,"[[0.1, 0.1, 0.1], [0.87, 0.1, 0.1]]"
20,36,"(32, 33, 7, 0)",GROWL,16,6,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
22,36,"(31, 33, 7, 0)",TACKLE,13,6,True,DEFENSE_CURL,"[[0.1, 0.1, 0.1], [0.1, 0.1, 0.87]]"
24,36,"(30, 33, 7, 0)",TACKLE,10,6,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
24,36,"(29, 33, 7, 0)",TACKLE,7,6,True,TACKLE,"[[0.7499999999999999, 0.1, 0.7499999999999999], [0.7499999999999999, 0.1, 0.7499999999999999]]"
24,36,"(28, 33, 7, 0)",TACKLE,4,6,True,DEFENSE_CURL,"[[0.7499999999999999, 0.1, 0.1], [0.7499999999999999, 0.1, 0.9]]"
24,36,"(27, 33, 7, 0)",TACKLE,1,6,True,DEFENSE_CURL,"[[0.1, 0.1, 0.7499999999999999], [0.7899999999999999, 0.1, 0.7499999999999999]]"
28,36,"(27, 32, 7, 0)",GROWL,0,0,False,DEFENSE_CURL,"[[0.71, 0.7499999999999999, 0.1], [1.4, 0.7499999999999999, 0.9]]"
28,36,"(27, 32, 6, 0)",LEECH_SEED,0,0,True,SCREECH,"[[0.1, 0.1, 0.1], [0.1, 0.9, 0.1]]"
