PlayerHP,OnixHP,PP,EnemyLastMove,GeodudeHP,EffectiveGrowls,Seeded,PlayerLastMove,win_prob
18,36,"(28, 32, 3, 0)",GROWL,0,1,False,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
18,36,"(28, 31, 3, 0)",GROWL,0,2,False,SCREECH,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
18,35,"(27, 31, 3, 0)",TACKLE,0,2,False,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
18,35,"(27, 30, 3, 0)",GROWL,0,3,False,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
16,34,"(26, 30, 3, 0)",TACKLE,0,3,False,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
16,33,"(25, 30, 3, 0)",TACKLE,0,3,False,SCREECH,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
16,32,"(24, 30, 3, 0)",TACKLE,0,3,False,SCREECH,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
16,31,"(23, 30, 3, 0)",TACKLE,0,3,False,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
16,31,"(23, 29, 3, 0)",GROWL,0,4,False,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
16,31,"(23, 28, 3, 0)",GROWL,0,5,False,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
14,30,"(22, 28, 3, 0)",TACKLE,0,5,False,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
14,30,"(22, 27, 3, 0)",GROWL,0,6,False,SCREECH,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
14,30,"(22, 27, 2, 0)",LEECH_SEED,0,6,True,SCREECH,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
16,27,"(21, 27, 2, 0)",TACKLE,0,6,True,SCREECH,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
18,25,"(21, 26, 2, 0)",GROWL,0,6,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
20,23,"(21, 25, 2, 0)",GROWL,0,6,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
22,21,"(21, 24, 2, 0)",GROWL,0,6,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
24,18,"(20, 24, 2, 0)",TACKLE,0,6,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
26,16,"(20, 24, 1, 0)",LEECH_SEED,0,6,True,SCREECH,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
28,14,"(20, 24, 0, 0)",LEECH_SEED,0,6,True,SCREECH,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
28,11,"(19, 24, 0, 0)",TACKLE,0,6,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
28,8,"(18, 24, 0, 0)",TACKLE,0,6,True,BIDE,"[[0.1, 0.7599999999999999, 0.1], [0.1, 0.7599999999999999, 0.1]]"
26,5,"(17, 24, 0, 0)",TACKLE,0,6,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
28,3,"(17, 23, 0, 0)",GROWL,0,6,True,SCREECH,"[[0.1, 0.7599999999999999, 0.1], [0.1, 0.7599999999999999, 0.1]]"
28,0,"(16, 23, 0, 0)",TACKLE,0,6,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
END 1 46 1722301335.6901948PlayerHP,OnixHP,PP,EnemyLastMove,GeodudeHP,EffectiveGrowls,Seeded,PlayerLastMove,win_prob
24,36,"(35, 40, 10, 0)",NONE,33,0,False,NONE,"[[0.7599999999999999, 1.23, 0.1], [0.7599999999999999, 1.23, 0.9]]"
24,36,"(34, 40, 10, 0)",TACKLE,32,0,False,DEFENSE_CURL,"[[0.7599999999999999, 0.1, 0.1], [0.7599999999999999, 0.1, 0.1]]"
18,36,"(34, 40, 9, 0)",LEECH_SEED,30,0,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
20,36,"(34, 39, 9, 0)",GROWL,28,1,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
17,36,"(34, 38, 9, 0)",GROWL,26,2,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
14,36,"(34, 38, 8, 0)",LEECH_SEED,24,2,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
16,36,"(33, 38, 8, 0)",TACKLE,21,2,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
13,36,"(32, 38, 8, 0)",TACKLE,19,2,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
10,36,"(31, 38, 8, 0)",TACKLE,16,2,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
12,36,"(31, 38, 7, 0)",LEECH_SEED,14,2,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
9,36,"(30, 38, 7, 0)",TACKLE,11,2,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
7,36,"(30, 37, 7, 0)",GROWL,9,3,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
6,36,"(30, 36, 7, 0)",GROWL,7,4,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
5,36,"(30, 36, 6, 0)",LEECH_SEED,5,4,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
4,36,"(29, 36, 6, 0)",TACKLE,2,4,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
7,36,"(29, 36, 5, 0)",LEECH_SEED,0,0,False,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
7,35,"(28, 36, 5, 0)",TACKLE,0,0,False,SCREECH,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
7,34,"(27, 36, 5, 0)",TACKLE,0,0,False,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
7,34,"(27, 36, 4, 0)",LEECH_SEED,0,0,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
9,32,"(27, 36, 3, 0)",LEECH_SEED,0,0,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
5,30,"(27, 35, 3, 0)",GROWL,0,1,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
7,27,"(26, 35, 3, 0)",TACKLE,0,1,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
9,25,"(26, 35, 2, 0)",LEECH_SEED,0,1,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
7,22,"(25, 35, 2, 0)",TACKLE,0,1,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
9,20,"(25, 35, 1, 0)",LEECH_SEED,0,1,True,SCREECH,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
11,18,"(25, 35, 0, 0)",LEECH_SEED,0,1,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
13,16,"(25, 34, 0, 0)",GROWL,0,2,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
15,13,"(24, 34, 0, 0)",TACKLE,0,2,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
15,11,"(24, 33, 0, 0)",GROWL,0,3,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
17,9,"(24, 32, 0, 0)",GROWL,0,4,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
19,6,"(23, 32, 0, 0)",TACKLE,0,4,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
19,4,"(23, 31, 0, 0)",GROWL,0,5,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
21,1,"(22, 31, 0, 0)",TACKLE,0,5,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
21,0,"(22, 31, 0, 0)",GROWL,0,5,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
END 1 33 1722301345.2700539PlayerHP,OnixHP,PP,EnemyLastMove,GeodudeHP,EffectiveGrowls,Seeded,PlayerLastMove,win_prob
24,36,"(35, 40, 10, 0)",NONE,33,0,False,NONE,"[[2.09, 1.89, 0.7599999999999999], [2.09, 2.79, 1.56]]"
24,36,"(34, 40, 10, 0)",TACKLE,32,0,False,DEFENSE_CURL,"[[1.42, 0.1, 0.7699999999999999], [1.42, 0.1, 0.7699999999999999]]"
24,36,"(33, 40, 10, 0)",TACKLE,31,0,False,DEFENSE_CURL,"[[0.7599999999999999, 0.1, 0.7599999999999999], [0.7599999999999999, 0.1, 0.7599999999999999]]"
24,36,"(32, 40, 10, 0)",TACKLE,30,0,False,DEFENSE_CURL,"[[0.1, 0.1, 0.7599999999999999], [0.1, 0.1, 0.7599999999999999]]"
16,36,"(31, 40, 10, 0)",TACKLE,29,0,False,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
16,36,"(31, 40, 9, 0)",LEECH_SEED,29,0,False,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
16,36,"(30, 40, 9, 0)",TACKLE,28,0,False,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
18,36,"(30, 40, 8, 0)",LEECH_SEED,26,0,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
20,36,"(30, 40, 7, 0)",LEECH_SEED,24,0,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
14,36,"(29, 40, 7, 0)",TACKLE,21,0,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
16,36,"(29, 39, 7, 0)",GROWL,19,1,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
18,36,"(29, 39, 6, 0)",LEECH_SEED,17,1,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
14,36,"(28, 39, 6, 0)",TACKLE,14,1,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
10,36,"(27, 39, 6, 0)",TACKLE,11,1,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
12,36,"(26, 39, 6, 0)",TACKLE,8,1,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
14,36,"(25, 39, 6, 0)",TACKLE,5,1,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
16,36,"(25, 38, 6, 0)",GROWL,3,2,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
18,36,"(25, 38, 5, 0)",LEECH_SEED,1,2,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
22,36,"(24, 38, 5, 0)",TACKLE,0,0,False,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
22,36,"(24, 38, 4, 0)",LEECH_SEED,0,0,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
24,34,"(24, 37, 4, 0)",GROWL,0,1,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
26,31,"(23, 37, 4, 0)",TACKLE,0,1,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
28,29,"(23, 36, 4, 0)",GROWL,0,2,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
28,27,"(23, 35, 4, 0)",GROWL,0,3,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
28,25,"(23, 35, 3, 0)",LEECH_SEED,0,3,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
28,23,"(23, 35, 2, 0)",LEECH_SEED,0,3,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
28,21,"(23, 35, 1, 0)",LEECH_SEED,0,3,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
28,19,"(23, 35, 0, 0)",LEECH_SEED,0,3,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
28,17,"(23, 34, 0, 0)",GROWL,0,4,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
28,14,"(22, 34, 0, 0)",TACKLE,0,4,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
28,12,"(22, 33, 0, 0)",GROWL,0,5,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
28,10,"(22, 32, 0, 0)",GROWL,0,6,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
28,7,"(21, 32, 0, 0)",TACKLE,0,6,True,BIDE,"[[0.1, 0.7599999999999999, 0.1], [0.1, 0.7599999999999999, 0.1]]"
28,4,"(20, 32, 0, 0)",TACKLE,0,6,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
28,2,"(20, 31, 0, 0)",GROWL,0,6,True,TACKLE,"[[0.1, 0.7599999999999999, 0.1], [0.1, 0.7599999999999999, 0.1]]"
28,0,"(20, 31, 0, 0)",TACKLE,0,6,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
END 1 35 1722301356.670857PlayerHP,OnixHP,PP,EnemyLastMove,GeodudeHP,EffectiveGrowls,Seeded,PlayerLastMove,win_prob
24,36,"(35, 40, 10, 0)",NONE,33,0,False,NONE,"[[3.9699999999999998, 1.89, 0.7599999999999999], [4.87, 2.79, 1.56]]"
19,36,"(35, 39, 10, 0)",GROWL,33,1,False,TACKLE,"[[1.3499999999999999, 0.64, 0.1], [2.25, 0.64, 0.1]]"
19,36,"(35, 38, 10, 0)",GROWL,33,2,False,DEFENSE_CURL,"[[0.1, 0.64, 0.1], [0.1, 0.64, 0.1]]"
19,36,"(34, 38, 10, 0)",TACKLE,32,2,False,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
21,36,"(34, 38, 9, 0)",LEECH_SEED,30,2,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
23,36,"(33, 38, 9, 0)",TACKLE,27,2,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
24,36,"(32, 38, 9, 0)",TACKLE,24,2,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
21,36,"(32, 38, 8, 0)",LEECH_SEED,22,2,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
18,36,"(32, 38, 7, 0)",LEECH_SEED,20,2,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
20,36,"(32, 37, 7, 0)",GROWL,18,3,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
18,36,"(32, 37, 6, 0)",LEECH_SEED,16,3,True,TACKLE,"[[0.1, 0.7599999999999999, 0.1], [0.1, 0.7599999999999999, 0.1]]"
20,36,"(31, 37, 6, 0)",TACKLE,13,3,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
19,36,"(31, 36, 6, 0)",GROWL,11,4,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
21,36,"(31, 36, 5, 0)",LEECH_SEED,9,4,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
20,36,"(31, 36, 4, 0)",LEECH_SEED,7,4,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
22,36,"(31, 35, 4, 0)",GROWL,5,5,True,DEFENSE_CURL,"[[0.1, 0.1, 0.7599999999999999], [0.1, 0.1, 0.7599999999999999]]"
24,36,"(30, 35, 4, 0)",TACKLE,2,5,True,DEFENSE_CURL,"[[0.71, 0.1, 0.1], [0.71, 0.1, 0.1]]"
27,36,"(29, 35, 4, 0)",TACKLE,0,0,False,TACKLE,"[[0.1, 0.1, 0.7599999999999999], [0.1, 0.1, 0.7599999999999999]]"
27,35,"(28, 35, 4, 0)",TACKLE,0,0,False,SCREECH,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
15,35,"(28, 34, 4, 0)",GROWL,0,1,False,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
7,35,"(28, 33, 4, 0)",GROWL,0,2,False,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
7,34,"(27, 33, 4, 0)",TACKLE,0,2,False,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
7,34,"(27, 32, 4, 0)",GROWL,0,3,False,SCREECH,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
7,33,"(26, 32, 4, 0)",TACKLE,0,3,False,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
7,33,"(26, 32, 3, 0)",LEECH_SEED,0,3,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
9,30,"(25, 32, 3, 0)",TACKLE,0,3,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
5,28,"(25, 32, 2, 0)",LEECH_SEED,0,3,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
7,26,"(25, 31, 2, 0)",GROWL,0,4,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
9,24,"(25, 30, 2, 0)",GROWL,0,5,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
11,21,"(24, 30, 2, 0)",TACKLE,0,5,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
13,18,"(23, 30, 2, 0)",TACKLE,0,5,True,SCREECH,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
15,15,"(22, 30, 2, 0)",TACKLE,0,5,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
17,13,"(22, 30, 1, 0)",LEECH_SEED,0,5,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
15,10,"(21, 30, 1, 0)",TACKLE,0,5,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
17,7,"(20, 30, 1, 0)",TACKLE,0,5,True,SCREECH,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
19,5,"(20, 29, 1, 0)",GROWL,0,6,True,SCREECH,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
14,3,"(20, 28, 1, 0)",GROWL,0,6,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
9,1,"(20, 27, 1, 0)",GROWL,0,6,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
0,1,"(20, 27, 1, 0)",TACKLE,0,6,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
END 0 38 1722301368.433648PlayerHP,OnixHP,PP,EnemyLastMove,GeodudeHP,EffectiveGrowls,Seeded,PlayerLastMove,win_prob
24,36,"(35, 40, 10, 0)",NONE,33,0,False,NONE,"[[4.619999999999999, 1.89, 0.7599999999999999], [6.289999999999999, 4.3, 1.56]]"
24,36,"(34, 40, 10, 0)",TACKLE,32,0,False,DEFENSE_CURL,"[[2.6799999999999997, 0.7499999999999999, 1.39], [3.5799999999999996, 1.52, 1.39]]"
18,36,"(34, 40, 9, 0)",LEECH_SEED,30,0,True,TACKLE,"[[0.72, 0.7699999999999999, 0.1], [0.72, 0.7699999999999999, 0.1]]"
20,36,"(34, 39, 9, 0)",GROWL,28,1,True,DEFENSE_CURL,"[[0.1, 0.7699999999999999, 0.1], [0.1, 0.7699999999999999, 0.1]]"
22,36,"(33, 39, 9, 0)",TACKLE,25,1,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
24,36,"(33, 38, 9, 0)",GROWL,23,2,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
24,36,"(33, 37, 9, 0)",GROWL,21,3,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
22,36,"(32, 37, 9, 0)",TACKLE,18,3,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
24,36,"(32, 37, 8, 0)",LEECH_SEED,16,3,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
24,36,"(32, 36, 8, 0)",GROWL,14,4,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
23,36,"(32, 35, 8, 0)",GROWL,12,5,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
24,36,"(31, 35, 8, 0)",TACKLE,9,5,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
23,36,"(31, 35, 7, 0)",LEECH_SEED,7,5,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
24,36,"(31, 35, 6, 0)",LEECH_SEED,5,5,True,DEFENSE_CURL,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
24,36,"(31, 34, 6, 0)",GROWL,3,6,True,TACKLE,"[[0.7499999999999999, 0.1, 0.1], [0.7499999999999999, 0.1, 0.1]]"
24,36,"(31, 34, 5, 0)",LEECH_SEED,1,6,True,DEFENSE_CURL,"[[0.1, 0.1, 0.7499999999999999], [0.1, 0.1, 0.7499999999999999]]"
28,36,"(30, 34, 5, 0)",TACKLE,0,0,False,TACKLE,"[[0.71, 0.7499999999999999, 0.1], [0.71, 0.7499999999999999, 0.9]]"
21,35,"(29, 34, 5, 0)",TACKLE,0,0,False,TACKLE,"[[0.1, 0.1, 0.71], [0.1, 0.1, 0.71]]"
21,34,"(28, 34, 5, 0)",TACKLE,0,0,False,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
21,34,"(28, 33, 5, 0)",GROWL,0,1,False,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
19,34,"(28, 33, 4, 0)",LEECH_SEED,0,1,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
17,32,"(28, 33, 3, 0)",LEECH_SEED,0,1,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
19,30,"(28, 33, 2, 0)",LEECH_SEED,0,1,True,SCREECH,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
13,27,"(27, 33, 2, 0)",TACKLE,0,1,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
8,25,"(27, 32, 2, 0)",GROWL,0,2,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
10,23,"(27, 31, 2, 0)",GROWL,0,3,True,SCREECH,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
12,21,"(27, 31, 1, 0)",LEECH_SEED,0,3,True,SCREECH,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
14,19,"(27, 31, 0, 0)",LEECH_SEED,0,3,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
